Latitude,Longitude,Restaurants_Count,Restaurants_Lat,Restaurants_Lon,Fast Food_Count,Fast Food_Lat,Fast Food_Lon,Universities_Count,Universities_Lat,Universities_Lon,Schools_Count,Schools_Lat,Schools_Lon,Kindergartens_Count,Kindergartens_Lat,Kindergartens_Lon,Hospitals_Count,Hospitals_Lat,Hospitals_Lon,Pharmacies_Count,Pharmacies_Lat,Pharmacies_Lon,Clinics_Count,Clinics_Lat,Clinics_Lon,Malls_Count,Malls_Lat,Malls_Lon,Supermarkets_Count,Supermarkets_Lat,Supermarkets_Lon,Banks_Count,Banks_Lat,Banks_Lon,Fitness Centres_Count,Fitness Centres_Lat,Fitness Centres_Lon,Swimming Pools_Count,Swimming Pools_Lat,Swimming Pools_Lon,Parks_Count,Parks_Lat,Parks_Lon,Bus Stops_Count,Bus Stops_Lat,Bus Stops_Lon
-12.0734725,-76.9832517,22,-12.0737972,-76.9881109,0,0.0,0.0,0,0,0,28,-12.0732892,-76.9868851,31,-12.0723229,-76.980064,0,0,0,14,-12.0766195,-76.9894145,3,-12.0732067,-76.9920857,0,0,0,0,0.0,0.0,2,-12.0762799,-76.9872512,0,0,0,0,0,0,0,0,0,6,-12.0774699,-76.9889081
-12.0739493,-77.0349939,55,-12.0789883,-77.0289479,2,-12.081223,-77.0336972,3,-12.0743421,-77.0358044,35,-12.07593,-77.04146,17,-12.0715836,-77.0392941,0,0,0,19,-12.074159,-77.0416889,9,-12.0673621,-77.0289198,0,0,0,3,-12.0817726,-77.0357032,18,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,24,-12.0722032,-77.0281492
-12.0915197,-77.0828203,20,-12.0830722,-77.0823258,2,-12.0842026,-77.0829382,0,0,0,17,-12.0850844,-77.0856748,34,-12.0854393,-77.0881665,0,0,0,9,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,0,0,0,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
-12.112235961888032,-77.04500554213843,48,-12.1138226,-77.0373902,11,-12.1101729,-77.037532,0,0,0,2,-12.1123181,-77.0366917,14,-12.110941,-77.0404791,0,0,0,12,-12.1097862,-77.0389009,1,-12.1126029,-77.048895,0,0,0,3,-12.1109228,-77.0478345,10,-12.1065672,-77.0391485,0,0,0,0,0,0,0,0,0,8,-12.1186442,-77.0431923
-12.14157370047621,-77.01076472165404,19,-12.1440231,-77.0181287,3,-12.1458958,-77.0048223,0,0,0,20,-12.1476862,-77.0045764,38,-12.1397423,-77.0144785,0,0,0,15,-12.1428444,-77.0029644,1,-12.1473232,-77.0062017,1,-12.1366496,-77.017692,1,-12.1368738,-77.004836,2,-12.1428843,-77.0030269,0,0,0,0,0,0,0,0,0,3,-12.1388595,-77.0175182
-12.1078578,-77.03400049999999,61,-12.1138226,-77.0373902,10,-12.1101729,-77.037532,0,0,0,10,-12.1143685,-77.0277215,26,-12.1140892,-77.0328161,0,0,0,16,-12.1097862,-77.0389009,4,-12.102643,-77.03747,0,0,0,2,-12.1081486,-77.0248539,18,-12.1065672,-77.0391485,1,-12.1086541,-77.0353541,0,0,0,0,0,0,15,-12.1117939,-77.0333181
-12.0841883,-77.0248373,66,-12.0888159,-77.0275443,2,-12.0887842,-77.0322203,0,0,0,19,-12.08363,-77.03354,28,-12.08905,-77.02764,0,0,0,21,-12.0890297,-77.0231684,5,-12.0779987,-77.0228566,0,0,0,2,-12.0793852,-77.0322339,14,-12.0905362,-77.0269822,0,0,0,0,0,0,0,0,0,25,-12.0824136,-77.0265799
-12.0901573,-77.05153899999999,19,-12.0926921,-77.0469339,4,-12.093954,-77.057591,1,-12.0850544,-77.0547538,12,-12.0887162,-77.0562002,30,-12.094089,-77.059542,1,-12.0877134,-77.0546996,8,-12.093552,-77.05765,5,-12.0860358,-77.0543377,0,0,0,3,-12.0898564,-77.0522111,19,-12.0982763,-77.0554896,0,0,0,0,0,0,0,0,0,15,-12.0948824,-77.0543695
-12.0956057,-76.9882326,5,-12.0956932,-76.9950519,0,0.0,0.0,0,0,0,7,-12.0938659,-76.9954035,20,-12.0953,-76.9812,0,0,0,1,-12.1007222,-76.9949884,2,-12.0870065,-76.9869837,0,0,0,1,-12.097334,-76.9947601,3,-12.1003441,-76.9885668,0,0,0,0,0,0,0,0,0,9,-12.0932674,-76.9808703
-12.0907667,-77.0577393,27,-12.0971335,-77.0587922,3,-12.093954,-77.057591,1,-12.0850544,-77.0547538,13,-12.0881595,-77.0620646,35,-12.094089,-77.059542,1,-12.0877134,-77.0546996,12,-12.093552,-77.05765,9,-12.0860358,-77.0543377,0,0,0,3,-12.0898564,-77.0522111,14,-12.0982763,-77.0554896,0,0,0,0,0,0,0,0,0,16,-12.0948824,-77.0543695
-12.115314757821263,-76.99473555299562,25,-12.1114807,-77.0021598,4,-12.1131829,-76.9923021,0,0,0,14,-12.1075224,-76.9952306,25,-12.1083867,-76.990481,0,0,0,15,-12.1114743,-77.0019579,6,-12.1120682,-76.9890997,0,0,0,3,-12.1102677,-77.0021214,11,-12.1120132,-76.9909475,0,0,0,0,0,0,0,0,0,16,-12.1114701,-76.9982688
-12.087824627090738,-77.08451986312866,23,-12.0830722,-77.0823258,4,-12.0821108,-77.0821428,0,0,0,21,-12.0850844,-77.0856748,47,-12.0854393,-77.0881665,0,0,0,9,-12.0855111,-77.0833864,1,-12.0799935,-77.0801214,0,0,0,2,-12.0826135,-77.08226,1,-12.0814116,-77.0823977,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
-12.1282973,-77.031466,173,-12.1324083,-77.0265949,27,-12.1207589,-77.0302869,0,0,0,9,-12.1253402,-77.0296176,9,-12.1222026,-77.0327536,0,0,0,12,-12.1214201,-77.0289043,3,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,6,-12.1314014,-77.0313593,19,-12.1200842,-77.0298172,5,-12.1229593,-77.028622,0,0,0,0,0,0,25,-12.1245747,-77.0296068
-12.122544661911917,-77.0244692526943,190,-12.1197949,-77.0295882,32,-12.1194011,-77.029408,0,0,0,17,-12.1214959,-77.0247565,16,-12.1222026,-77.0327536,0,0,0,26,-12.1214201,-77.0289043,6,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,6,-12.1295635,-77.0223023,27,-12.1200842,-77.0298172,8,-12.1294765,-77.0220782,0,0,0,0,0,0,26,-12.1245747,-77.0296068
-12.065283864105757,-77.0697784290457,19,-12.058446,-77.0674734,4,-12.0672401,-77.0776095,0,0,0,15,-12.06777,-77.06236,38,-12.06982,-77.06658,0,0,0,8,-12.0723429,-77.0643217,0,0.0,0.0,0,0,0,2,-12.0728734,-77.0655359,2,-12.0598771,-77.0634904,0,0,0,0,0,0,0,0,0,8,-12.0593904,-77.074744
-12.071545669307062,-77.04686880983182,62,-12.0789386,-77.0490825,10,-12.0661348,-77.0474055,1,-12.0721191,-77.0435112,38,-12.06867,-77.04873,33,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,25,-12.0740443,-77.0497036,6,-12.0771981,-77.0400213,4,-12.0674383,-77.0507454,2,-12.0657587,-77.0485241,18,-12.0663437,-77.0502479,3,-12.0735357,-77.0505589,0,0,0,0,0,0,12,-12.075003,-77.0459627
-12.1376931,-76.9973407,30,-12.1320554,-76.9951137,3,-12.1379067,-77.0016454,0,0,0,20,-12.1382,-76.9896389,41,-12.1439594,-76.9912732,0,0,0,11,-12.1399002,-76.9994828,0,0.0,0.0,0,0,0,2,-12.1380772,-77.0016148,6,-12.1428843,-77.0030269,0,0,0,0,0,0,0,0,0,2,-12.1425368,-76.9913197
-12.0483111,-77.06417139999999,8,-12.0476303,-77.0677288,2,-12.0545481,-77.0675254,0,0,0,14,-12.0542003,-77.0611057,15,-12.0490554,-77.063092,0,0,0,6,-12.0483012,-77.059569,0,0.0,0.0,0,0,0,0,0.0,0.0,3,-12.0483087,-77.0577357,0,0,0,0,0,0,0,0,0,2,-12.0405891,-77.0658363
-12.093134142491394,-77.03186048321159,86,-12.0888159,-77.0275443,5,-12.0942386,-77.0253448,0,0,0,12,-12.0853328,-77.030534,11,-12.08905,-77.02764,0,0,0,21,-12.0856343,-77.0347222,1,-12.0930776,-77.0239592,0,0,0,1,-12.0898824,-77.0350312,31,-12.0930391,-77.0334285,0,0,0,0,0,0,1,-12.0918441,-77.0366333,34,-12.0910404,-77.0255889
-12.127713501448744,-77.02484068000494,166,-12.1324083,-77.0265949,24,-12.1207589,-77.0302869,0,0,0,10,-12.1214959,-77.0247565,14,-12.124262,-77.0198657,0,0,0,17,-12.1214201,-77.0289043,1,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,8,-12.1295635,-77.0223023,22,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,28,-12.1245747,-77.0296068
-12.118554202086711,-77.03987712638173,96,-12.1138226,-77.0373902,16,-12.1101729,-77.037532,0,0,0,4,-12.1183172,-77.034601,19,-12.1222026,-77.0327536,0,0,0,15,-12.1097862,-77.0389009,3,-12.1173842,-77.0349243,2,-12.1229297,-77.0322474,2,-12.1228117,-77.0322008,4,-12.1104707,-77.0363375,5,-12.1185797,-77.0326176,0,0,0,0,0,0,13,-12.1186262,-77.0371148
-12.0881635,-77.0465631,27,-12.0926921,-77.0469339,3,-12.0841471,-77.0513927,1,-12.0850544,-77.0547538,13,-12.0830568,-77.0421147,27,-12.0891,-77.05389,1,-12.0877134,-77.0546996,15,-12.0916614,-77.0540635,5,-12.0860358,-77.0543377,0,0,0,3,-12.0898564,-77.0522111,18,-12.0898493,-77.0520036,0,0,0,0,0,0,0,0,0,15,-12.0821861,-77.0453628
-12.13275360426696,-77.00975058312002,14,-12.1313317,-77.0177882,1,-12.1380983,-77.016427,0,0,0,6,-12.1274442,-77.0121682,26,-12.1254,-77.0135,0,0,0,11,-12.1335541,-77.0177295,1,-12.1277091,-77.0076635,1,-12.1366496,-77.017692,1,-12.1368738,-77.004836,2,-12.1268557,-77.0131145,0,0,0,0,0,0,0,0,0,3,-12.1304934,-77.0181795
-12.1184239,-77.0067938,24,-12.112225,-77.0116345,5,-12.1115881,-77.0064683,0,0,0,18,-12.1230955,-77.0054741,33,-12.1230225,-77.0055278,0,0,0,17,-12.1114743,-77.0019579,5,-12.1256729,-77.0030358,0,0,0,1,-12.1121831,-77.0112782,7,-12.1219742,-77.0117855,2,-12.1120695,-77.0118156,0,0,0,0,0,0,9,-12.11324,-77.0000684
-12.0670046,-77.0528144,41,-12.0664889,-77.0474377,8,-12.0661348,-77.0474055,0,0,0,38,-12.06867,-77.04873,47,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,20,-12.0740443,-77.0497036,2,-12.0640184,-77.045009,3,-12.0674383,-77.0507454,2,-12.0657587,-77.0485241,16,-12.0663437,-77.0502479,4,-12.0735357,-77.0505589,0,0,0,0,0,0,11,-12.0723751,-77.0514809
-12.075119780588828,-77.03295750381471,56,-12.0789883,-77.0289479,1,-12.081223,-77.0336972,2,-12.0743421,-77.0358044,32,-12.07593,-77.04146,20,-12.0715836,-77.0392941,0,0,0,23,-12.074159,-77.0416889,8,-12.0673621,-77.0289198,0,0,0,4,-12.0817726,-77.0357032,20,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,27,-12.0722032,-77.0281492
-12.088412,-77.0474289,28,-12.0926921,-77.0469339,3,-12.0841471,-77.0513927,1,-12.0850544,-77.0547538,13,-12.0887162,-77.0562002,28,-12.0891,-77.05389,1,-12.0877134,-77.0546996,13,-12.0916614,-77.0540635,6,-12.0860358,-77.0543377,0,0,0,3,-12.0898564,-77.0522111,18,-12.0898493,-77.0520036,0,0,0,0,0,0,0,0,0,15,-12.0821861,-77.0453628
-12.0777991,-77.09675759999999,19,-12.0790608,-77.0877914,7,-12.078706,-77.0878707,0,0,0,21,-12.0794409,-77.1041442,45,-12.0781729,-77.1040987,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,1,-12.0792883,-77.0884094,10,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,10,-12.0756429,-77.0967151
-12.0949881,-77.0552728,22,-12.0971335,-77.0587922,6,-12.1032157,-77.0517325,0,0,0,8,-12.0887162,-77.0562002,29,-12.094089,-77.059542,1,-12.0877134,-77.0546996,13,-12.093552,-77.05765,3,-12.0860358,-77.0543377,0,0,0,4,-12.0898564,-77.0522111,20,-12.0982763,-77.0554896,0,0,0,0,0,0,0,0,0,12,-12.0948824,-77.0543695
-12.0831639,-77.08461799999999,58,-12.0790608,-77.0877914,20,-12.078706,-77.0878707,0,0,0,20,-12.0850844,-77.0856748,41,-12.0854393,-77.0881665,0,0,0,14,-12.0855111,-77.0833864,2,-12.0799935,-77.0801214,0,0,0,5,-12.0792883,-77.0884094,15,-12.0775836,-77.0854433,0,0,0,0,0,0,0,0,0,10,-12.0779164,-77.0832426
-12.1331692,-77.0188752,45,-12.1324083,-77.0265949,9,-12.1411012,-77.0217414,0,0,0,11,-12.1274442,-77.0121682,18,-12.124262,-77.0198657,0,0,0,9,-12.1335541,-77.0177295,0,0.0,0.0,1,-12.1366496,-77.017692,5,-12.1295635,-77.0223023,7,-12.125732,-77.0204333,1,-12.1294765,-77.0220782,0,0,0,0,0,0,21,-12.1389092,-77.0225007
-12.0827586,-77.0148462,28,-12.0851755,-77.022055,3,-12.0839248,-77.0140563,0,0,0,17,-12.0766092,-77.0156973,36,-12.0766138,-77.015696,0,0,0,12,-12.0904016,-77.0173747,4,-12.082536,-77.0233183,0,0,0,1,-12.0842702,-77.0138444,6,-12.0804889,-77.0131391,0,0,0,0,0,0,0,0,0,16,-12.0902343,-77.0175246
-12.0651697,-77.0428974,34,-12.0664889,-77.0474377,4,-12.0661348,-77.0474055,2,-12.0619368,-77.0356216,49,-12.05777,-77.04747,31,-12.0656529,-77.0463038,0,0,0,12,-12.0740136,-77.0416828,4,-12.0640184,-77.045009,3,-12.0674383,-77.0507454,1,-12.0657587,-77.0485241,12,-12.058018,-77.044544,1,-12.066606,-77.0473339,0,0,0,0,0,0,25,-12.0652675,-77.039191
-12.076693493713218,-77.0567324978256,56,-12.0786989,-77.0648851,7,-12.0726808,-77.050183,1,-12.0850544,-77.0547538,29,-12.07486,-77.05383,44,-12.0708383,-77.0555813,1,-12.071483,-77.0498354,27,-12.0714221,-77.0617858,5,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,15,-12.0739331,-77.0486323,3,-12.0735357,-77.0505589,0,0,0,0,0,0,18,-12.0723751,-77.0514809
-12.07698935103604,-76.98725551026023,30,-12.0737972,-76.9881109,1,-12.080471,-76.9930121,0,0,0,25,-12.0732892,-76.9868851,36,-12.0723229,-76.980064,0,0,0,21,-12.0766195,-76.9894145,3,-12.0732067,-76.9920857,0,0,0,0,0.0,0.0,7,-12.0762799,-76.9872512,0,0,0,0,0,0,0,0,0,11,-12.0774699,-76.9889081
-12.0858589,-77.0705334,54,-12.090518,-77.064758,3,-12.0922554,-77.0705553,1,-12.0800353,-77.0717016,28,-12.0881595,-77.0620646,35,-12.0775026,-77.0693852,0,0,0,23,-12.0829411,-77.0670108,8,-12.0841499,-77.065253,1,-12.0893545,-77.073731,1,-12.0895002,-77.0752343,8,-12.089293,-77.072632,0,0,0,0,0,0,0,0,0,12,-12.0819133,-77.070975
-12.0657477,-77.04443169999999,36,-12.0664889,-77.0474377,6,-12.0661348,-77.0474055,1,-12.0721191,-77.0435112,52,-12.05777,-77.04747,31,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,14,-12.074159,-77.0416889,5,-12.0640184,-77.045009,3,-12.0674383,-77.0507454,1,-12.0657587,-77.0485241,11,-12.058018,-77.044544,2,-12.0731566,-77.0492255,0,0,0,0,0,0,19,-12.0652675,-77.039191
-12.0863505,-77.010325,35,-12.0897688,-77.0036108,11,-12.0903324,-77.004859,0,0,0,15,-12.0825849,-77.0148899,30,-12.0844164,-77.015598,0,0,0,9,-12.0904016,-77.0173747,3,-12.0924635,-77.0081462,0,0,0,3,-12.089883,-77.0055793,15,-12.0804889,-77.0131391,1,-12.0889342,-77.0060007,0,0,0,0,0,0,25,-12.0902343,-77.0175246
-12.1316203,-77.0224643,82,-12.1324083,-77.0265949,11,-12.1285077,-77.0298302,0,0,0,7,-12.1231517,-77.0201028,12,-12.124262,-77.0198657,0,0,0,8,-12.1335541,-77.0177295,0,0.0,0.0,1,-12.1366496,-77.017692,6,-12.1295635,-77.0223023,14,-12.1285133,-77.0295427,1,-12.1294765,-77.0220782,0,0,0,0,0,0,27,-12.1389092,-77.0225007
-12.0946441,-77.0559707,22,-12.0971335,-77.0587922,3,-12.093954,-77.057591,0,0,0,10,-12.0881595,-77.0620646,30,-12.094089,-77.059542,1,-12.0877134,-77.0546996,13,-12.093552,-77.05765,3,-12.0860358,-77.0543377,0,0,0,4,-12.0898564,-77.0522111,15,-12.0982763,-77.0554896,0,0,0,0,0,0,0,0,0,12,-12.0948824,-77.0543695
-12.0720557,-77.0628819,26,-12.0786989,-77.0648851,4,-12.0644787,-77.0672146,0,0,0,23,-12.0641246,-77.059766,51,-12.0641687,-77.0585678,0,0,0,16,-12.0714221,-77.0617858,0,0.0,0.0,0,0,0,2,-12.0728734,-77.0655359,6,-12.0770975,-77.064577,1,-12.0719122,-77.0597896,0,0,0,0,0,0,11,-12.0789129,-77.0571038
-12.0820372,-77.0631387,30,-12.090518,-77.064758,2,-12.0769162,-77.0625689,2,-12.0850544,-77.0547538,31,-12.0881595,-77.0620646,43,-12.07934,-77.06017,0,0,0,12,-12.0829411,-77.0670108,7,-12.0841499,-77.065253,0,0,0,0,0.0,0.0,4,-12.0770975,-77.064577,0,0,0,0,0,0,0,0,0,17,-12.0819133,-77.070975
-12.078120318952418,-77.06859828819913,28,-12.0786989,-77.0648851,4,-12.0823275,-77.0758186,1,-12.0800353,-77.0717016,23,-12.0822329,-77.0660855,38,-12.06982,-77.06658,0,0,0,11,-12.0829411,-77.0670108,3,-12.0841499,-77.065253,0,0,0,2,-12.0728734,-77.0655359,5,-12.0770975,-77.064577,0,0,0,0,0,0,0,0,0,12,-12.0819133,-77.070975
-12.102249299423637,-77.05840587615968,12,-12.0971335,-77.0587922,4,-12.1032157,-77.0517325,0,0,0,3,-12.1019712,-77.061104,16,-12.094089,-77.059542,0,0,0,9,-12.093552,-77.05765,1,-12.1068576,-77.0551049,0,0,0,1,-12.1025598,-77.052177,7,-12.1040203,-77.0527368,0,0,0,0,0,0,0,0,0,3,-12.108257,-77.0534729
-12.1768317,-76.99919310000001,19,-12.168033,-76.9984221,8,-12.1732554,-76.9926023,0,0,0,29,-12.181081,-77.0012294,32,-12.1729998,-77.0068001,0,0,0,14,-12.1811805,-76.9929293,1,-12.182257,-76.9991142,0,0,0,3,-12.1728213,-76.9926674,6,-12.1726451,-76.9924919,0,0,0,0,0,0,0,0,0,10,-12.1834771,-77.0002932
-12.072885,-77.0454152,68,-12.0789386,-77.0490825,10,-12.0661348,-77.0474055,1,-12.0721191,-77.0435112,34,-12.06867,-77.04873,26,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,28,-12.0740443,-77.0497036,7,-12.0772823,-77.0384851,4,-12.0674383,-77.0507454,2,-12.0657587,-77.0485241,18,-12.0663437,-77.0502479,3,-12.0735357,-77.0505589,0,0,0,0,0,0,15,-12.075003,-77.0459627
-12.1442897,-77.0231719,75,-12.1397022,-77.0232905,10,-12.1411012,-77.0217414,0,0,0,13,-12.1412836,-77.0207987,22,-12.1395934,-77.0253973,0,0,0,7,-12.1490432,-77.0208849,1,-12.145857,-77.0195902,0,0,0,2,-12.1396887,-77.0227593,5,-12.14552,-77.0216895,1,-12.1454463,-77.0217035,0,0,0,0,0,0,14,-12.1411243,-77.0233584
-12.120166280699031,-77.02497511242711,201,-12.1197949,-77.0295882,30,-12.1194011,-77.029408,0,0,0,17,-12.1214959,-77.0247565,15,-12.1222026,-77.0327536,0,0,0,27,-12.1214201,-77.0289043,7,-12.1245663,-77.0300016,5,-12.1229297,-77.0322474,3,-12.1224729,-77.0269331,24,-12.1200842,-77.0298172,7,-12.1185797,-77.0326176,0,0,0,0,0,0,33,-12.1245747,-77.0296068
-12.07922797810653,-77.03131092764534,68,-12.0856567,-77.0349593,2,-12.081223,-77.0336972,2,-12.0743421,-77.0358044,33,-12.08363,-77.03354,19,-12.07632,-77.03903,0,0,0,39,-12.0856343,-77.0347222,8,-12.0779987,-77.0228566,0,0,0,3,-12.0817726,-77.0357032,24,-12.082449,-77.035805,0,0,0,0,0,0,0,0,0,32,-12.0824136,-77.0265799
-12.079924822336984,-77.04893752397564,58,-12.0789386,-77.0490825,9,-12.0726808,-77.050183,1,-12.0850544,-77.0547538,26,-12.07486,-77.05383,35,-12.0772362,-77.0576784,1,-12.071483,-77.0498354,20,-12.0740443,-77.0497036,8,-12.0780341,-77.0535756,1,-12.0759995,-77.0499813,1,-12.074458,-77.0492501,13,-12.0739331,-77.0486323,2,-12.0735357,-77.0505589,0,0,0,0,0,0,14,-12.075003,-77.0459627
-11.934497565859331,-77.06367361685356,27,-11.9300621,-77.0680935,1,-11.9391725,-77.0670437,0,0,0,22,-11.9300236,-77.0665282,32,-11.9338134,-77.0571734,0,0,0,22,-11.9414926,-77.0623512,1,-11.9417082,-77.0612545,1,-11.9392427,-77.066564,2,-11.9396555,-77.0698289,6,-11.9390185,-77.0590256,0,0,0,0,0,0,0,0,0,9,-11.9344088,-77.0558309
-12.1025042,-77.0217445,21,-12.1020195,-77.0153218,3,-12.1018796,-77.0159813,0,0,0,2,-12.1018458,-77.0210553,16,-12.1071,-77.0277,0,0,0,17,-12.1043038,-77.021175,3,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,21,-12.0965386,-77.0278828,0,0,0,0,0,0,0,0,0,1,-12.0963381,-77.0252243
-12.078566200280472,-76.96516147133944,11,-12.0757605,-76.9640883,4,-12.0775299,-76.9650706,0,0,0,3,-12.0705489,-76.9643993,14,-12.0760157,-76.9591671,0,0,0,1,-12.0814509,-76.9676794,1,-12.0727079,-76.9650376,1,-12.0826733,-76.9685686,0,0.0,0.0,4,-12.081388,-76.9676006,1,-12.0801182,-76.9670309,1,-12.0753529,-76.9593789,0,0,0,8,-12.083473,-76.9720574
-12.1289342,-77.0225608,113,-12.1324083,-77.0265949,12,-12.1285077,-77.0298302,0,0,0,12,-12.1214959,-77.0247565,14,-12.124262,-77.0198657,0,0,0,14,-12.1335541,-77.0177295,1,-12.1245663,-77.0300016,2,-12.1227567,-77.0290268,8,-12.1295635,-77.0223023,21,-12.1285133,-77.0295427,4,-12.1294765,-77.0220782,0,0,0,0,0,0,27,-12.1245747,-77.0296068
-12.1805254,-77.0015638,15,-12.1781962,-76.9965882,7,-12.1764561,-77.0071361,0,0,0,30,-12.181081,-77.0012294,36,-12.1754423,-77.0036054,0,0,0,19,-12.1811805,-76.9929293,3,-12.1849352,-77.0067185,0,0,0,1,-12.1842221,-77.0005662,5,-12.1837922,-77.0006268,0,0,0,0,0,0,0,0,0,7,-12.1834771,-77.0002932
-12.105868458685965,-76.97826114453925,4,-12.1103729,-76.9769174,5,-12.1103688,-76.9768254,0,0,0,8,-12.1034787,-76.977786,16,-12.1107967,-76.9791047,0,0,0,12,-12.1093565,-76.9728167,2,-12.0997189,-76.9733218,0,0,0,0,0.0,0.0,8,-12.1011299,-76.9712992,2,-12.1016468,-76.9712168,0,0,0,0,0,0,11,-12.108734,-76.978692
-12.087856099950043,-77.01112388075396,32,-12.0897688,-77.0036108,11,-12.0903324,-77.004859,0,0,0,12,-12.0825849,-77.0148899,27,-12.0844164,-77.015598,0,0,0,9,-12.0904016,-77.0173747,5,-12.0962128,-77.0108016,0,0,0,3,-12.089883,-77.0055793,15,-12.0804889,-77.0131391,1,-12.0889342,-77.0060007,0,0,0,0,0,0,27,-12.0902343,-77.0175246
-12.073561795487,-77.03112064660345,35,-12.0789883,-77.0289479,1,-12.081223,-77.0336972,2,-12.0743421,-77.0358044,26,-12.0703743,-77.0390922,22,-12.0715836,-77.0392941,0,0,0,16,-12.0648372,-77.029275,7,-12.0673621,-77.0289198,0,0,0,3,-12.0793852,-77.0322339,19,-12.0648755,-77.0288377,0,0,0,0,0,0,0,0,0,25,-12.064809,-77.0290073
-12.0763794,-77.03048489999999,53,-12.0789883,-77.0289479,1,-12.081223,-77.0336972,2,-12.0743421,-77.0358044,31,-12.08363,-77.03354,21,-12.07632,-77.03903,0,0,0,27,-12.077613,-77.0353252,7,-12.0779987,-77.0228566,0,0,0,3,-12.0817726,-77.0357032,20,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,28,-12.0824136,-77.0265799
-12.1209602,-77.01906000000001,89,-12.1239985,-77.0273223,10,-12.1130365,-77.0222441,0,0,0,14,-12.1214959,-77.0247565,25,-12.124262,-77.0198657,0,0,0,17,-12.127795,-77.0182689,5,-12.1200016,-77.0180729,2,-12.1205523,-77.0278645,1,-12.1224729,-77.0269331,14,-12.125732,-77.0204333,3,-12.1160412,-77.0266493,0,0,0,0,0,0,10,-12.1253729,-77.0236012
-12.1284025,-77.0153361,34,-12.1286328,-77.0203271,5,-12.1260835,-77.0177691,0,0,0,8,-12.1231517,-77.0201028,20,-12.124262,-77.0198657,0,0,0,21,-12.1335541,-77.0177295,3,-12.1277091,-77.0076635,1,-12.1366496,-77.017692,2,-12.1295635,-77.0223023,11,-12.125732,-77.0204333,2,-12.1294765,-77.0220782,0,0,0,0,0,0,11,-12.1304934,-77.0181795
-12.087955763980066,-77.0345717893614,110,-12.0888159,-77.0275443,4,-12.081223,-77.0336972,1,-12.0809114,-77.0352079,24,-12.08363,-77.03354,18,-12.08905,-77.02764,0,0,0,37,-12.0856343,-77.0347222,1,-12.0812493,-77.0353845,0,0,0,4,-12.0817726,-77.0357032,24,-12.082449,-77.035805,0,0,0,0,0,0,1,-12.0918441,-77.0366333,39,-12.0866627,-77.0342726
-12.0913715,-77.0434734,39,-12.0908617,-77.0359585,1,-12.0902535,-77.0522514,0,0,0,13,-12.0830568,-77.0421147,20,-12.0889889,-77.0455593,0,0,0,14,-12.0895939,-77.0380328,1,-12.095712,-77.0429328,0,0,0,2,-12.0898564,-77.0522111,17,-12.0898493,-77.0520036,0,0,0,0,0,0,1,-12.0918441,-77.0366333,17,-12.0932041,-77.0388878
-12.064101431363069,-77.05353927573017,30,-12.0664889,-77.0474377,3,-12.0661348,-77.0474055,0,0,0,36,-12.05777,-77.04747,47,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,14,-12.0637569,-77.0597449,3,-12.0554276,-77.0520826,3,-12.0674383,-77.0507454,1,-12.0657587,-77.0485241,8,-12.0663437,-77.0502479,1,-12.066606,-77.0473339,0,0,0,0,0,0,8,-12.0723751,-77.0514809
-12.1329643,-77.0120508,19,-12.1306546,-77.0197897,3,-12.1260835,-77.0177691,0,0,0,6,-12.1274442,-77.0121682,23,-12.1254,-77.0135,0,0,0,14,-12.1335541,-77.0177295,1,-12.1277091,-77.0076635,1,-12.1366496,-77.017692,2,-12.132437,-77.02075,4,-12.1268557,-77.0131145,0,0,0,0,0,0,0,0,0,6,-12.1304934,-77.0181795
-12.079435812411148,-77.10373403992337,7,-12.0789013,-77.1076297,0,0.0,0.0,0,0,0,19,-12.0794409,-77.1041442,37,-12.0781729,-77.1040987,0,0,0,0,0.0,0.0,2,-12.0781777,-77.0951455,0,0,0,0,0.0,0.0,1,-12.0750473,-77.0990943,0,0,0,0,0,0,0,0,0,8,-12.0756429,-77.0967151
