index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio,Restaurants_Count,Restaurants_Lat,Restaurants_Lon,Fast Food_Count,Fast Food_Lat,Fast Food_Lon,Universities_Count,Universities_Lat,Universities_Lon,Schools_Count,Schools_Lat,Schools_Lon,Kindergartens_Count,Kindergartens_Lat,Kindergartens_Lon,Hospitals_Count,Hospitals_Lat,Hospitals_Lon,Pharmacies_Count,Pharmacies_Lat,Pharmacies_Lon,Clinics_Count,Clinics_Lat,Clinics_Lon,Malls_Count,Malls_Lat,Malls_Lon,Supermarkets_Count,Supermarkets_Lat,Supermarkets_Lon,Banks_Count,Banks_Lat,Banks_Lon,Fitness Centres_Count,Fitness Centres_Lat,Fitness Centres_Lon,Swimming Pools_Count,Swimming Pools_Lat,Swimming Pools_Lon,Parks_Count,Parks_Lat,Parks_Lon,Bus Stops_Count,Bus Stops_Lat,Bus Stops_Lon
Fontana (Dpto. 1201),-12.0936213,-76.9938586,San Borja,En planos,duplex,3,132.19,889000.0,17,-12.0956932,-76.9950519,0,0.0,0.0,0,0,0,14,-12.0961651,-76.9992792,26,-12.0942,-76.9887055,0,0,0,7,-12.090537,-76.9958715,3,-12.0875492,-76.9978492,0,0,0,1,-12.097334,-76.9947601,8,-12.1003441,-76.9885668,0,0,0,0,0,0,0,0,0,15,-12.087423,-76.996905
ECOVENTO (TIPO P5),-12.091312846459422,-77.08235788596275,San Miguel,En construcción,flat,2,84.25,470000.0,21,-12.0830722,-77.0823258,3,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,35,-12.0854393,-77.0881665,0,0,0,12,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
ECOVENTO (TIPO X01),-12.091312846459422,-77.08235788596275,San Miguel,En construcción,flat,3,76.43,475000.0,21,-12.0830722,-77.0823258,3,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,35,-12.0854393,-77.0881665,0,0,0,12,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
ECOVENTO (TIPO X02),-12.091312846459422,-77.08235788596275,San Miguel,En construcción,flat,3,74.6,509456.0,21,-12.0830722,-77.0823258,3,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,35,-12.0854393,-77.0881665,0,0,0,12,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
ECOVENTO (TIPO X03),-12.091312846459422,-77.08235788596275,San Miguel,En construcción,flat,3,74.0,460000.0,21,-12.0830722,-77.0823258,3,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,35,-12.0854393,-77.0881665,0,0,0,12,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
ECOVENTO (TIPO X04),-12.091312846459422,-77.08235788596275,San Miguel,En construcción,flat,3,74.9,475000.0,21,-12.0830722,-77.0823258,3,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,35,-12.0854393,-77.0881665,0,0,0,12,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
ECOVENTO (TIPO X05),-12.091312846459422,-77.08235788596275,San Miguel,En construcción,flat,2,56.24,340000.0,21,-12.0830722,-77.0823258,3,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,35,-12.0854393,-77.0881665,0,0,0,12,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
ECOVENTO (TIPO X06),-12.091312846459422,-77.08235788596275,San Miguel,En construcción,flat,2,56.15,340000.0,21,-12.0830722,-77.0823258,3,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,35,-12.0854393,-77.0881665,0,0,0,12,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
ECOVENTO (TIPO D06),-12.091312846459422,-77.08235788596275,San Miguel,En construcción,duplex,2,112.89,566000.0,21,-12.0830722,-77.0823258,3,-12.0842026,-77.0829382,0,0,0,18,-12.0850844,-77.0856748,35,-12.0854393,-77.0881665,0,0,0,12,-12.0855111,-77.0833864,2,-12.0920779,-77.0742757,1,-12.0893545,-77.073731,2,-12.0895002,-77.0752343,1,-12.0901741,-77.0739937,0,0,0,0,0,0,0,0,0,3,-12.0944022,-77.0801262
Invent Jesús María (A1),-12.071749,-77.04188049999999,Jesus Maria,Entrega inmediata,flat,3,76.75,594276.0,52,-12.0664889,-77.0474377,7,-12.0661348,-77.0474055,2,-12.0743421,-77.0358044,40,-12.06867,-77.04873,26,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,26,-12.0740443,-77.0497036,10,-12.0772823,-77.0384851,2,-12.0674147,-77.0495015,2,-12.0657587,-77.0485241,16,-12.0644612,-77.0405631,3,-12.0735357,-77.0505589,0,0,0,0,0,0,18,-12.0652675,-77.039191
Invent Jesús María (E),-12.071749,-77.04188049999999,Jesus Maria,Entrega inmediata,flat,2,57.95,417516.0,52,-12.0664889,-77.0474377,7,-12.0661348,-77.0474055,2,-12.0743421,-77.0358044,40,-12.06867,-77.04873,26,-12.0656529,-77.0463038,1,-12.071483,-77.0498354,26,-12.0740443,-77.0497036,10,-12.0772823,-77.0384851,2,-12.0674147,-77.0495015,2,-12.0657587,-77.0485241,16,-12.0644612,-77.0405631,3,-12.0735357,-77.0505589,0,0,0,0,0,0,18,-12.0652675,-77.039191
DENIM (TIPO 0),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,3,121.09,986250.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 1),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,3,97.43,810000.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 1A),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,3,85.49,742500.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 2A),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,3,91.84,757500.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 2C),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,3,83.48,705000.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 2B),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,3,93.9,780000.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 3),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,2,69.94,581250.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 3A),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,2,76.39,603750.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 4),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,2,68.1,543750.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 4A),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,2,120.0,705000.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 5),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,2,68.64,540000.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 5A),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,2,96.37,633750.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 6),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,3,88.81,738750.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (TIPO 6A),-12.1125035,-77.03057799999999,Miraflores,En planos,flat,3,84.82,720000.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (DÚPLEX TIPO 2),-12.1125035,-77.03057799999999,Miraflores,En planos,duplex,2,114.86,802500.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (DÚPLEX TIPO 5),-12.1125035,-77.03057799999999,Miraflores,En planos,duplex,2,134.34,907500.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
DENIM (DÚPLEX TIPO 6),-12.1125035,-77.03057799999999,Miraflores,En planos,duplex,3,168.02,1140000.0,126,-12.1138226,-77.0373902,21,-12.1101729,-77.037532,0,0,0,13,-12.1143685,-77.0277215,30,-12.1140892,-77.0328161,0,0,0,31,-12.1097862,-77.0389009,7,-12.1194135,-77.0301643,1,-12.1205523,-77.0278645,2,-12.1081486,-77.0248539,13,-12.1104707,-77.0363375,6,-12.1086541,-77.0353541,0,0,0,0,0,0,29,-12.1117939,-77.0333181
Miller 1050 (1B),-12.0754476,-77.03836,Jesus Maria,En construcción,flat,3,80.56,574737.0,55,-12.0724646,-77.0375554,3,-12.081223,-77.0336972,3,-12.0743421,-77.0358044,37,-12.07593,-77.04146,22,-12.0715836,-77.0392941,0,0,0,22,-12.074159,-77.0416889,8,-12.0772823,-77.0384851,0,0,0,2,-12.0817726,-77.0357032,16,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,19,-12.075003,-77.0459627
Miller 1050 (3B),-12.0754476,-77.03836,Jesus Maria,En construcción,flat,3,78.12,570526.0,55,-12.0724646,-77.0375554,3,-12.081223,-77.0336972,3,-12.0743421,-77.0358044,37,-12.07593,-77.04146,22,-12.0715836,-77.0392941,0,0,0,22,-12.074159,-77.0416889,8,-12.0772823,-77.0384851,0,0,0,2,-12.0817726,-77.0357032,16,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,19,-12.075003,-77.0459627
Miller 1050 (4B),-12.0754476,-77.03836,Jesus Maria,En construcción,flat,3,70.74,510300.0,55,-12.0724646,-77.0375554,3,-12.081223,-77.0336972,3,-12.0743421,-77.0358044,37,-12.07593,-77.04146,22,-12.0715836,-77.0392941,0,0,0,22,-12.074159,-77.0416889,8,-12.0772823,-77.0384851,0,0,0,2,-12.0817726,-77.0357032,16,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,19,-12.075003,-77.0459627
Miller 1050 (6B),-12.0754476,-77.03836,Jesus Maria,En construcción,flat,3,70.61,495789.0,55,-12.0724646,-77.0375554,3,-12.081223,-77.0336972,3,-12.0743421,-77.0358044,37,-12.07593,-77.04146,22,-12.0715836,-77.0392941,0,0,0,22,-12.074159,-77.0416889,8,-12.0772823,-77.0384851,0,0,0,2,-12.0817726,-77.0357032,16,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,19,-12.075003,-77.0459627
Miller 1050 (1C),-12.0754476,-77.03836,Jesus Maria,En construcción,flat,3,76.88,550526.0,55,-12.0724646,-77.0375554,3,-12.081223,-77.0336972,3,-12.0743421,-77.0358044,37,-12.07593,-77.04146,22,-12.0715836,-77.0392941,0,0,0,22,-12.074159,-77.0416889,8,-12.0772823,-77.0384851,0,0,0,2,-12.0817726,-77.0357032,16,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,19,-12.075003,-77.0459627
Miller 1050 (2C),-12.0754476,-77.03836,Jesus Maria,En construcción,flat,2,49.73,393684.0,55,-12.0724646,-77.0375554,3,-12.081223,-77.0336972,3,-12.0743421,-77.0358044,37,-12.07593,-77.04146,22,-12.0715836,-77.0392941,0,0,0,22,-12.074159,-77.0416889,8,-12.0772823,-77.0384851,0,0,0,2,-12.0817726,-77.0357032,16,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,19,-12.075003,-77.0459627
Miller 1050 (3C),-12.0754476,-77.03836,Jesus Maria,En construcción,flat,3,81.8,595789.0,55,-12.0724646,-77.0375554,3,-12.081223,-77.0336972,3,-12.0743421,-77.0358044,37,-12.07593,-77.04146,22,-12.0715836,-77.0392941,0,0,0,22,-12.074159,-77.0416889,8,-12.0772823,-77.0384851,0,0,0,2,-12.0817726,-77.0357032,16,-12.0736876,-77.0388046,0,0,0,0,0,0,0,0,0,19,-12.075003,-77.0459627
Supra Tower (A),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,66.0,417482.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (B),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,61.0,392764.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (B'),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,60.5,407469.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (C),-12.0769686,-77.0985535,San Miguel,En planos,flat,3,71.0,442147.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (D),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,65.5,399799.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (E),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,67.0,408955.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (E'),-12.0769686,-77.0985535,San Miguel,En planos,flat,3,67.0,447479.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (F),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,57.3,349748.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (G),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,58.0,354020.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (H),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,55.0,338352.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (J),-12.0769686,-77.0985535,San Miguel,En planos,flat,1,52.0,352766.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (K),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,82.8,479250.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (M),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,101.5,535297.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (N),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,83.0,473210.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (O),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,73.7,431930.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (P),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,55.0,340996.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (Q),-12.0769686,-77.0985535,San Miguel,En planos,flat,1,39.0,265280.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (R),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,52.5,328019.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
Supra Tower (S),-12.0769686,-77.0985535,San Miguel,En planos,flat,2,53.5,331696.0,15,-12.0691233,-77.0974017,4,-12.0774682,-77.0897698,0,0,0,23,-12.0794409,-77.1041442,49,-12.0687168,-77.1013129,0,0,0,2,-12.0691489,-77.0973048,3,-12.0750372,-77.091435,0,0,0,0,0.0,0.0,8,-12.0776301,-77.0936896,2,-12.0697913,-77.0984838,0,0,0,0,0,0,9,-12.0756429,-77.0967151
HITO (TIPO - X01 A),-12.071739413407638,-77.06970118841005,Pueblo Libre,Entrega inmediata,flat,3,78.5,540000.0,27,-12.0786989,-77.0648851,6,-12.0672401,-77.0776095,1,-12.0800353,-77.0717016,18,-12.07602,-77.0777,35,-12.06982,-77.06658,0,0,0,16,-12.0714221,-77.0617858,1,-12.0766935,-77.0731206,0,0,0,2,-12.0728734,-77.0655359,5,-12.0770975,-77.064577,0,0,0,0,0,0,0,0,0,12,-12.0717006,-77.0785319
