index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio
LEGADO (9),-12.0820984,-77.0499681,Jesus Maria,En planos,flat,2,75.1,597492.0
LEGADO (10),-12.0820984,-77.0499681,Jesus Maria,En planos,flat,1,42.93,342104.0
LEGADO (1 - I),-12.0820984,-77.0499681,Jesus Maria,En planos,flat,2,84.79,578908.0
LEGADO (3 - I),-12.0820984,-77.0499681,Jesus Maria,En planos,flat,1,54.57,406061.0
LEGADO (D1),-12.0820984,-77.0499681,Jesus Maria,En planos,duplex,3,113.01,829094.0
LEGADO (D2),-12.0820984,-77.0499681,Jesus Maria,En planos,duplex,3,113.13,1046742.0
LEGADO (D3),-12.0820984,-77.0499681,Jesus Maria,En planos,duplex,2,86.37,672772.0
LEGADO (D4),-12.0820984,-77.0499681,Jesus Maria,En planos,duplex,2,99.23,812635.0
LEGADO (D5),-12.0820984,-77.0499681,Jesus Maria,En planos,duplex,3,109.47,646725.0
LEGADO (D6),-12.0820984,-77.0499681,Jesus Maria,En planos,duplex,2,88.52,869364.0
TreeHouse (2),-12.1221035,-77.026121,Miraflores,Entrega inmediata,flat,2,69.7,723638.0
TreeHouse (3),-12.1221035,-77.026121,Miraflores,Entrega inmediata,flat,2,74.16,695340.0
TreeHouse (5),-12.1221035,-77.026121,Miraflores,Entrega inmediata,flat,1,60.31,549909.0
TreeHouse (6),-12.1221035,-77.026121,Miraflores,Entrega inmediata,flat,1,61.0,506000.0
Nueva Aurora 3 (TIPO 1B),-12.1177588,-77.01413749999999,Surquillo,En construcción,flat,2,56.49,451900.0
Nueva Aurora 3 (TIPO 3B),-12.1177588,-77.01413749999999,Surquillo,En construcción,flat,3,74.4,567900.0
Nueva Aurora 3 (TIPO 4B),-12.1177588,-77.01413749999999,Surquillo,En construcción,flat,2,57.5,458900.0
Nueva Aurora 3 (TIPO 3D),-12.1177588,-77.01413749999999,Surquillo,En construcción,flat,2,64.13,509900.0
PIETRA TENDENZA (Tipo 1),-12.07759342009014,-77.09514795876244,San Miguel,En construcción,flat,1,75.62,413065.0
PIETRA TENDENZA (Tipo 2),-12.07759342009014,-77.09514795876244,San Miguel,En construcción,flat,2,64.26,401605.0
PIETRA TENDENZA (Tipo 4),-12.07759342009014,-77.09514795876244,San Miguel,En construcción,flat,1,43.86,284132.0
PIETRA TENDENZA (Tipo 5),-12.07759342009014,-77.09514795876244,San Miguel,En construcción,flat,1,43.86,284132.0
PIETRA TENDENZA (Tipo 6),-12.07759342009014,-77.09514795876244,San Miguel,En construcción,flat,2,65.93,411964.0
PIETRA TENDENZA (Tipo 7),-12.07759342009014,-77.09514795876244,San Miguel,En construcción,flat,1,35.35,228624.0
PIETRA TENDENZA (Tipo 11),-12.07759342009014,-77.09514795876244,San Miguel,En construcción,duplex,1,64.28,400000.0
Atelier (6),-12.10620414633572,-77.03045727642485,Miraflores,Entrega inmediata,flat,1,48.01,532470.0
Atelier (3),-12.10620414633572,-77.03045727642485,Miraflores,Entrega inmediata,flat,1,48.46,511743.0
Atelier (7),-12.10620414633572,-77.03045727642485,Miraflores,Entrega inmediata,flat,1,59.02,534777.0
CENTRIC (TIPO 1),-12.102837,-77.02138459999999,Surquillo,En construcción,flat,3,76.16,585864.0
CENTRIC (TIPO 2),-12.102837,-77.02138459999999,Surquillo,En construcción,flat,2,80.32,577494.0
CENTRIC (TIPO 3),-12.102837,-77.02138459999999,Surquillo,En construcción,flat,1,59.73,475000.0
CENTRIC (TIPO 4),-12.102837,-77.02138459999999,Surquillo,En construcción,flat,3,70.84,565629.0
CENTRIC (TIPO 5),-12.102837,-77.02138459999999,Surquillo,En construcción,flat,3,72.48,568855.0
CENTRIC (TIPO 6),-12.102837,-77.02138459999999,Surquillo,En construcción,flat,1,40.78,370000.0
CENTRIC (TIPO7),-12.102837,-77.02138459999999,Surquillo,En construcción,flat,2,60.06,496081.0
CENTRIC (TIPO 8),-12.102837,-77.02138459999999,Surquillo,En construcción,flat,3,71.17,553800.0
CENTRIC (TIPO 10),-12.102837,-77.02138459999999,Surquillo,En construcción,flat,1,40.76,372000.0
CENTRIC (TIPO 11),-12.102837,-77.02138459999999,Surquillo,En construcción,flat,2,59.88,480457.0
Los Alamos de Carmenca (TIPO 1),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,2,62.25,335288.0
Los Alamos de Carmenca (TIPO 3),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,2,63.56,394288.0
Los Alamos de Carmenca (TIPO 4),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,3,66.9,416641.0
Los Alamos de Carmenca (TIPO 5),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,2,59.06,336642.0
Los Alamos de Carmenca (TIPO 6),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,2,62.53,356421.0
Los Alamos de Carmenca (TIPO 7),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,2,62.21,366416.0
Los Alamos de Carmenca (TIPO 8),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,3,66.0,388740.0
Los Alamos de Carmenca (TIPO 9),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,2,61.22,356610.0
Los Alamos de Carmenca (TIPO 10),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,2,64.72,378550.0
Los Alamos de Carmenca (TIPO 12),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,1,52.42,328673.0
Los Alamos de Carmenca (TIPPO 11),-12.07380834592151,-77.0978454331716,San Miguel,En construcción,flat,1,53.22,333689.0
VISIÓN PRADO (101),-12.0883805,-77.0028373,San Borja,En planos,flat,1,48.75,386273.0
VISIÓN PRADO (102),-12.0883805,-77.0028373,San Borja,En planos,flat,2,100.05,681318.0
VISIÓN PRADO (103),-12.0883805,-77.0028373,San Borja,En planos,flat,1,70.26,495040.0
VISIÓN PRADO (X01),-12.0883805,-77.0028373,San Borja,En planos,flat,2,60.58,452651.0
VISIÓN PRADO (X02),-12.0883805,-77.0028373,San Borja,En planos,flat,3,67.47,493982.0
VISIÓN PRADO (X03-I),-12.0883805,-77.0028373,San Borja,En planos,flat,1,50.49,377262.0
VISIÓN PRADO (X03-S),-12.0883805,-77.0028373,San Borja,En planos,flat,1,50.49,362062.0
VISIÓN PRADO (X04-I),-12.0883805,-77.0028373,San Borja,En planos,flat,2,64.21,479781.0
VISIÓN PRADO (X04-S),-12.0883805,-77.0028373,San Borja,En planos,flat,2,64.21,470111.0
Amarelo (AM X02),-12.0820967,-77.05922509999999,Jesus Maria,Entrega inmediata,flat,3,75.49,516819.0
Amarelo (AM X04),-12.0820967,-77.05922509999999,Jesus Maria,Entrega inmediata,flat,3,76.19,520247.0
Amarelo (AM X08B),-12.0820967,-77.05922509999999,Jesus Maria,Entrega inmediata,flat,2,61.53,396838.0
Amarelo (AM X09B),-12.0820967,-77.05922509999999,Jesus Maria,Entrega inmediata,flat,2,61.57,400295.0
AMADEUS (TIPO B),-12.0996022,-76.99078879999999,San Borja,En planos,flat,3,92.8,843750.0
Orquídea (ORQ X02),-12.0812973,-77.03167479999999,Lince,En planos,flat,1,37.6,264830.0
Orquídea (ORQ X05),-12.0812973,-77.03167479999999,Lince,En planos,flat,2,48.64,291600.0
Orquídea (ORQ X11),-12.0812973,-77.03167479999999,Lince,En planos,flat,2,50.12,309600.0
Orquídea (ORQ X10),-12.0812973,-77.03167479999999,Lince,En planos,flat,2,53.56,321142.0
Orquídea (ORQ X06),-12.0812973,-77.03167479999999,Lince,En planos,flat,2,52.86,317965.0
Orquídea (ORQ X07),-12.0812973,-77.03167479999999,Lince,En planos,flat,2,55.38,328765.0
Orquídea (ORQ X08),-12.0812973,-77.03167479999999,Lince,En planos,flat,3,66.43,394242.0
PIETRA D' AVANTI (A),-12.0767242,-77.0983186,San Miguel,En construcción,flat,1,61.42,378823.0
PIETRA D' AVANTI (B),-12.0767242,-77.0983186,San Miguel,En construcción,flat,2,61.96,374715.0
PIETRA D' AVANTI (C),-12.0767242,-77.0983186,San Miguel,En construcción,flat,1,42.58,279238.0
PIETRA D' AVANTI (D),-12.0767242,-77.0983186,San Miguel,En construcción,flat,3,79.07,452141.0
PIETRA D' AVANTI (E),-12.0767242,-77.0983186,San Miguel,En construcción,flat,2,64.12,395256.0
PIETRA D' AVANTI (F),-12.0767242,-77.0983186,San Miguel,En construcción,flat,1,38.96,256773.0
PIETRA D' AVANTI (G),-12.0767242,-77.0983186,San Miguel,En construcción,flat,3,71.65,418284.0
PIETRA D' AVANTI (H),-12.0767242,-77.0983186,San Miguel,En construcción,flat,1,29.64,201295.0
OCEANIKA (Tipo 1),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,45.18,346587.0
OCEANIKA (Tipo 2),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,41.22,296000.0
OCEANIKA (Tipo 3),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,32.86,310000.0
OCEANIKA (Tipo 4),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,32.86,310000.0
OCEANIKA (Tipo 5),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,35.98,317257.0
OCEANIKA (Tipo 6),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,41.23,353985.0
OCEANIKA (Tipo 7),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,41.23,353175.0
OCEANIKA (Tipo 8),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,33.45,310000.0
OCEANIKA (Tipo 9),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,33.2,310000.0
OCEANIKA (Tipo 10),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,35.98,290000.0
OCEANIKA (Tipo 11),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,32.86,290000.0
OCEANIKA (Tipo 12),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,33.45,290000.0
OCEANIKA (Tipo 13),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,35.98,296000.0
OCEANIKA (Tipo 14),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,33.45,296000.0
OCEANIKA (Tipo 15),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,33.2,296000.0
OCEANIKA (Tipo 16),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,33.2,296000.0
OCEANIKA (Tipo 17),-12.0922058,-77.0811342,San Miguel,En planos,flat,1,33.2,310000.0
OCEANIKA (Tipo 17),-12.0922058,-77.0811342,San Miguel,En planos,duplex,2,55.13,400000.0
MANDRA (Tipo 19),-12.1110063,-77.0505041,Miraflores,En construcción,flat,1,44.58,420808.0
MANDRA (Tipo 3),-12.1110063,-77.0505041,Miraflores,En construcción,flat,2,85.49,661314.0
MANDRA (Tipo 6),-12.1110063,-77.0505041,Miraflores,En construcción,flat,2,83.09,732771.0
MANDRA (Tipo 7),-12.1110063,-77.0505041,Miraflores,En construcción,flat,1,44.58,428813.0
MANDRA (Tipo 8),-12.1110063,-77.0505041,Miraflores,En construcción,flat,1,45.51,416748.0
MANDRA (Tipo 9),-12.1110063,-77.0505041,Miraflores,En construcción,flat,1,46.79,414449.0
MANDRA (Tipo 1),-12.1110063,-77.0505041,Miraflores,En construcción,flat,3,99.61,817638.0
MANDRA (Tipo 2),-12.1110063,-77.0505041,Miraflores,En construcción,flat,3,103.62,877419.0
MANDRA (Tipo 5),-12.1110063,-77.0505041,Miraflores,En construcción,flat,2,84.53,679204.0
MANDRA (Tipo 14),-12.1110063,-77.0505041,Miraflores,En construcción,flat,1,48.89,420172.0
MANDRA (Tipo 16),-12.1110063,-77.0505041,Miraflores,En construcción,flat,3,188.49,1291542.0
MANDRA (Tipo 20),-12.1110063,-77.0505041,Miraflores,En construcción,flat,1,55.73,447773.0
MANDRA (Tipo 21),-12.1110063,-77.0505041,Miraflores,En construcción,flat,2,76.2,613580.0
Roosevelt 6000 - Departamentos (DPTO-X05),-12.1233719092039,-77.01793227785672,Miraflores,Entrega inmediata,flat,2,93.9,735000.0
Roosevelt 6000 - Departamentos (DUPLEX-X06),-12.1233719092039,-77.01793227785672,Miraflores,Entrega inmediata,duplex,2,171.51,1170000.0
Roosevelt 6000 - Departamentos (DUPLEX-X03),-12.1233719092039,-77.01793227785672,Miraflores,Entrega inmediata,duplex,3,195.03,1287000.0
SAN FELIPE 1190 (Tipo 101),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,1,63.0,457000.0
SAN FELIPE 1190 (Tipo 102),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,1,47.0,440000.0
SAN FELIPE 1190 (Tipo 204),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,2,66.5,464000.0
SAN FELIPE 1190 (Tipo 4),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,2,62.0,421000.0
SAN FELIPE 1190 (Tipo 205),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,1,51.0,418000.0
SAN FELIPE 1190 (Tipo 5),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,2,56.5,469000.0
SAN FELIPE 1190 (Tipo 7),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,2,59.8,413000.0
SAN FELIPE 1190 (Tipo 1),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,3,76.0,636000.0
SAN FELIPE 1190 (Tipo 2),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,3,77.5,623000.0
SAN FELIPE 1190 (Tipo 3),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,3,77.0,620000.0
SAN FELIPE 1190 (Tipo 5B),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,3,56.5,462000.0
SAN FELIPE 1190 (Tipo 6B),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,flat,1,52.5,363000.0
SAN FELIPE 1190 (Tipo 6),-12.081844716493183,-77.04611061233837,Jesus Maria,En planos,duplex,1,52.5,377000.0
More + (Piso 1),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,flat,2,72.67,488319.0
More + (Tipo x01),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,flat,2,61.99,453063.0
More + (Tipo x02),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,flat,3,74.81,528609.0
More + (Tipo x03-2),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,flat,1,41.7,281425.0
More + (Tipo x04-2),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,flat,3,72.9,464237.0
More + (Duplex 01),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,duplex,3,116.5,783781.0
More + (Duplex 02),-12.079714996986926,-77.05609912972689,Jesus Maria,En construcción,duplex,3,135.6,898350.0
VIDAL 140 (FLAT),-12.114574522868692,-77.02931795356658,Miraflores,Entrega inmediata,flat,1,85.9,628211.0
VIDAL 140 (TIPO 1),-12.114574522868692,-77.02931795356658,Miraflores,Entrega inmediata,flat,3,91.25,699000.0
VIDAL 140 (TIPO 4),-12.114574522868692,-77.02931795356658,Miraflores,Entrega inmediata,flat,1,71.18,539340.0
VIDAL 140 (TIPO 5),-12.114574522868692,-77.02931795356658,Miraflores,Entrega inmediata,flat,1,71.89,561630.0
VIDAL 140 (TIPO 6),-12.114574522868692,-77.02931795356658,Miraflores,Entrega inmediata,flat,3,90.66,735000.0
LA PAZ 2173 (5),-12.081141806124323,-77.10300564321362,San Miguel,En construcción,flat,2,60.0,345000.0
LA PAZ 2173 (1),-12.081141806124323,-77.10300564321362,San Miguel,En construcción,flat,3,81.0,434685.0
LA PAZ 2173 (2),-12.081141806124323,-77.10300564321362,San Miguel,En construcción,flat,3,79.0,399000.0
LA PAZ 2173 (2 D + E),-12.081141806124323,-77.10300564321362,San Miguel,En construcción,flat,3,65.0,335000.0
LA PAZ 2173 (Dúplex 1D),-12.081141806124323,-77.10300564321362,San Miguel,En construcción,duplex,1,51.0,289975.0
Residencial Sukha (1A),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,2,58.34,403900.0
Residencial Sukha (2A),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,3,86.42,597900.0
Residencial Sukha (3A),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,2,58.48,405900.0
Residencial Sukha (2B),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,3,70.61,485900.0
Residencial Sukha (3B),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,1,40.63,310900.0
Residencial Sukha (4A),-12.12326071948405,-77.0046061365875,Surquillo,En planos,flat,1,35.44,263900.0
Checor | Los Lirios (TIPO 2),-12.0816169,-77.0336167,Lince,En planos,flat,2,55.83,399200.0
Checor | Los Lirios (TIPO 3),-12.0816169,-77.0336167,Lince,En planos,flat,2,46.74,331900.0
Checor | Los Lirios (TIPO 4),-12.0816169,-77.0336167,Lince,En planos,flat,2,44.8,329100.0
Checor | Los Lirios (TIPO 5),-12.0816169,-77.0336167,Lince,En planos,flat,2,53.74,385700.0
New One (101),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,1,45.97,397896.0
New One (1),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,1,45.29,369868.0
New One (2),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,3,65.97,520430.0
New One (3),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,3,64.85,500786.0
New One (4),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,3,65.48,554545.0
New One (5),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,3,65.48,520202.0
New One (6),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,1,45.79,373952.0
New One (1001),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,flat,1,41.78,324956.0
New One (1105),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,duplex,3,118.35,894200.0
New One (1106),-12.07389332682638,-77.03978922458735,Jesus Maria,En construcción,duplex,3,82.85,602964.0
Serena (12),-12.092907445876724,-77.08002941622655,San Miguel,En planos,flat,2,92.78,710773.0
MUVIN (Departamento tipo X01),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,flat,3,68.12,541950.0
MUVIN (Departamento tipo X02),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,flat,3,67.42,564735.0
MUVIN (Departamento tipo X06),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,flat,2,56.53,504819.0
MUVIN (Departamento tipo X07),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,flat,1,48.46,432197.0
MUVIN (Departamento tipo X08),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,flat,3,63.74,525507.0
MUVIN (Departamento tipo 2001),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,duplex,3,118.31,918219.0
MUVIN (Departamento tipo 2002),-12.08216994328835,-77.02847027765532,Lince,Entrega inmediata,duplex,3,119.51,909107.0
Edificio Sialia (Tipo 8A),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,69.99,487130.0
Edificio Sialia (Tipo 6),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,65.66,449429.0
Edificio Sialia (Tipo 8B),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,69.56,477007.0
Edificio Sialia (Tipo 8C),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,65.79,441618.0
Edificio Sialia (Tipo 8D),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,1,60.57,359930.0
Edificio Sialia (Tipo 101),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,1,48.89,390719.0
Edificio Sialia (Tipo 102),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,2,82.42,602631.0
Edificio Sialia (Tipo 103),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,2,64.5,491304.0
Edificio Sialia (Tipo 104),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,1,58.68,436571.0
Edificio Sialia (Tipo 1),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,1,40.0,295360.0
Edificio Sialia (Tipo 2),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,2,57.31,393376.0
Edificio Sialia (Tipo 3),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,2,48.95,335993.0
Edificio Sialia (Tipo 4),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,70.64,487699.0
Edificio Sialia (Tipo 5),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,66.75,458172.0
Edificio Sialia (Tipo 206),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,70.97,537087.0
Edificio Sialia (Tipo 7),-12.0736972,-77.0466613,Jesus Maria,En planos,flat,3,69.77,476669.0
Edificio Sialia (Tipo 1701),-12.0736972,-77.0466613,Jesus Maria,En planos,duplex,2,87.49,714031.0
Edificio Sialia (Tipo 1702),-12.0736972,-77.0466613,Jesus Maria,En planos,duplex,3,113.18,927334.0
Edificio Sialia (Tipo 1703),-12.0736972,-77.0466613,Jesus Maria,En planos,duplex,3,94.47,770743.0
Edificio Sialia (Tipo 1704),-12.0736972,-77.0466613,Jesus Maria,En planos,duplex,3,150.71,1131880.0
